FID,Lat_4326_rad,Lon_4326_rad,D_geo_acum_km,X,Y
327,8.080152802000001,-73.871432679999998,237.792635399999995,1022713.99898159,1385289.56703801
328,8.087155718000000,-73.869431849999998,238.602768599999990,1022934.13963026,1386064.180152
329,8.091300302000000,-73.864286849999999,239.333779200000009,1023500.98388618,1386522.85203368
330,8.086155302000000,-73.855568930000004,240.452327099999991,1024462.1778248,1385954.34373138
331,8.087441552000000,-73.847136849999998,241.392594099999997,1025391.48835751,1386097.11528579
332,8.099660927000000,-73.835989350000006,243.225499299999996,1026619.37013004,1387449.25624452
333,8.100875717999999,-73.834131429999999,243.470878099999993,1026824.06464168,1387583.73092367
334,8.102733635000000,-73.830701430000005,243.901764200000002,1027201.98417548,1387789.43945709
335,8.112523426999999,-73.817981849999995,245.677297500000009,1028603.20073462,1388873.03870291
336,8.121598635000000,-73.808549350000007,247.126805499999989,1029642.12882537,1389877.41146082
337,8.123670926999999,-73.808620809999994,247.357621399999999,1029634.10113554,1390106.59680779
338,8.132031552000001,-73.807048719999997,248.304288700000001,1029806.74561507,1391031.37764834
339,8.133889469000000,-73.805905390000007,248.546461700000009,1029932.61274556,1391236.94331536
340,8.136747802000000,-73.800760389999994,249.196605000000005,1030499.4180444,1391553.45245186
341,8.136390510000000,-73.798831010000001,249.412903499999999,1030712.07736975,1391514.08261988
342,8.133389260000000,-73.788326639999994,250.617702100000002,1031869.97628623,1391182.96268619
343,8.132103010000000,-73.785253929999996,250.985335600000013,1032208.717776,1391040.94924515
344,8.131960094000000,-73.780966430000007,251.458076299999988,1032681.25005559,1391025.48647702
345,8.132603219000000,-73.778393929999993,251.750460000000004,1032964.71013717,1391096.82325129
346,8.135533010000000,-73.775821429999993,252.182579000000004,1033247.98095407,1391421.06252719
347,8.144894052000000,-73.775035389999999,253.228216800000013,1033333.83497934,1392456.43997077
348,8.157828009999999,-73.770533510000007,254.751052299999998,1033828.88030147,1393887.28545075
349,8.176264261000000,-73.772319969999998,256.812741000000017,1033630.46594639,1395926.15244296
350,8.182302490000000,-73.777357780000003,257.684475799999973,1033074.81717134,1396593.55274378
351,8.187447490000000,-73.781931119999996,258.447322699999972,1032570.43915593,1397162.20763319
352,8.195879572999999,-73.784932370000007,259.442504199999973,1032239.04164707,1398094.53921771
353,8.201453323000001,-73.784932370000007,260.062957900000015,1032238.5927441,1398710.98622834
354,8.209170822999999,-73.783074450000001,260.946098600000028,1032442.69072702,1399564.67826597
355,8.216388115000001,-73.777000490000006,261.991706000000022,1033111.36894724,1400363.39541705
356,8.221854678000000,-73.775464139999997,262.623330699999997,1033280.19732293,1400968.11605706
357,8.228643219000000,-73.773784870000000,263.401329200000021,1033464.65719638,1401719.05842926
358,8.235145928000000,-73.769211530000007,264.283279699999980,1033968.00517836,1402438.63405237
359,8.242934886000000,-73.765567160000003,265.238770900000020,1034368.87249218,1403300.39370823
360,8.246650719000000,-73.765066950000005,265.656061299999976,1034423.66356228,1403711.40306326
361,8.257726761000001,-73.763709239999997,266.898053300000015,1034572.28982062,1404936.51677758
362,8.264158010999999,-73.757635280000002,267.877974600000016,1035240.91516489,1405648.33723121
363,8.268874261000001,-73.751489870000000,268.734671300000002,1035917.54573489,1406170.49811664
364,8.270231969999999,-73.750275079999994,268.936538100000007,1036051.25771109,1406320.76908945
365,8.275805719999999,-73.750275079999994,269.556991799999992,1036050.75110661,1406937.22031848
366,8.296743012000000,-73.761494029999994,272.195044900000028,1034812.9231997,1409251.86448173
367,8.300244470000001,-73.761422580000001,272.584896599999979,1034820.4860474,1409639.12861704
368,8.303460095000000,-73.761494029999994,272.942937200000017,1034812.33169143,1409994.7674229
369,8.308247803000000,-73.758349870000004,273.578533800000002,1035158.27210823,1410524.56091047
370,8.311892178000001,-73.750060700000006,274.577641000000028,1036071.07898044,1410928.37047597
371,8.314893428000000,-73.746916529999993,275.058842799999979,1036417.16265232,1411260.59406046
372,8.318180512000000,-73.746773619999999,275.425089899999989,1036432.60190566,1411624.156346
373,8.322539470000001,-73.749917780000004,276.021226899999988,1036085.84904941,1412105.96607171
374,8.326398220000000,-73.754848409999994,276.713646400000016,1035542.35958935,1412532.2947905
375,8.329971136999999,-73.757063619999997,277.180248699999993,1035298.02191554,1412927.25838794
376,8.335366240999999,-73.760386429999997,277.883543299999985,1034931.5209261,1413523.65771676
377,8.341404470000001,-73.759314560000007,278.565990399999976,1035049.05271798,1414191.57636715
378,8.345084573999999,-73.757849660000005,279.006275899999991,1035210.08381354,1414598.72366117
379,8.350908429000000,-73.753490700000000,279.812977799999999,1035689.69558178,1415243.22990517
380,8.360591033000000,-73.748953099999994,281.001038800000003,1036188.61385699,1416314.53427109
381,8.364235408000001,-73.747774030000002,281.426995799999986,1036318.14634374,1416717.70891548
382,8.366307700000000,-73.747988410000005,281.658882399999982,1036294.34169264,1416946.88370504
383,8.369594783000000,-73.749238930000004,282.049851100000012,1036156.30080006,1417310.31854938
384,8.374918428999999,-73.750096429999999,282.649941399999989,1036061.36288136,1417899.03279446
385,8.382385825000000,-73.750846740000000,283.485287200000016,1035978.0361463,1418724.85501365
386,8.392604366000000,-73.749917780000004,284.627376700000013,1036079.4090941,1419855.10720518
387,8.405574054000001,-73.749489030000007,286.071896600000002,1036125.43077693,1421289.59045641
388,8.416221346000000,-73.748774449999999,287.259731600000009,1036203.14157575,1422467.24465309
389,8.428726554000001,-73.748560080000004,288.651975199999981,1036225.58714243,1423850.33870665
390,8.438373429000000,-73.749631949999994,289.732304100000022,1036106.65007068,1424917.18301798
391,8.444983325000001,-73.748881639999993,290.472722299999987,1036188.66169413,1425648.30672842
392,8.450378429000001,-73.745344450000005,291.188525299999981,1036577.67666207,1426245.3352866
393,8.460096762999999,-73.747095180000002,292.287382299999990,1036383.97367012,1427320.01976438
394,8.471530096000000,-73.754598310000006,293.804719900000009,1035556.69573157,1428583.85378276
395,8.487894055000000,-73.764531009999999,295.929368199999999,1034461.50323441,1430392.81372793
396,8.495825930000001,-73.769175809999993,296.949717299999975,1033949.3680742,1431269.67007708
397,8.500542180000000,-73.772248509999997,297.574268399999994,1033610.63005568,1431791.01986885
398,8.505687180000001,-73.774963929999998,298.220322899999985,1033311.20137177,1432359.82265879
399,8.513404680000001,-73.778822680000005,299.178709000000026,1032885.67669513,1433213.04875099
400,8.515476972000000,-73.779037059999993,299.410594699999990,1032861.89616529,1433442.22617121
401,8.518335305000001,-73.778894140000006,299.729164799999978,1032877.38790051,1433758.37017182
402,8.529625722000000,-73.776464559999994,301.014126299999987,1033143.91460156,1435007.29927016
403,8.539629888000000,-73.778465389999994,302.149334300000021,1032922.77061127,1436113.59077793
404,8.547776138000000,-73.779680180000000,303.065958400000000,1032788.33264794,1437014.46441424
405,8.551992179999999,-73.778465389999994,303.553955499999972,1032921.71016506,1437480.86334472
406,8.553349888000000,-73.774678100000003,303.997407199999998,1033338.54009893,1437631.35195308
407,8.555779471999999,-73.772034140000002,304.394712799999979,1033629.40323598,1437900.29463594
408,8.559709679999999,-73.772462890000000,304.834750499999984,1033581.85762622,1438334.93970164
409,8.563068222000000,-73.776893310000005,305.449251000000004,1033093.82619246,1438706.01193233
410,8.571732545000000,-73.783663980000000,306.668136100000027,1032347.7234554,1439663.71309025
411,8.581022128000001,-73.787022519999994,307.766319199999998,1031977.21968807,1440690.86312955
412,8.587524837000000,-73.794025439999999,308.823734699999989,1031205.78682757,1441409.48868816
413,8.601887961999999,-73.800885440000002,310.591918299999975,1030449.48526989,1442997.5037238
414,8.616179628999999,-73.804386899999997,312.228836999999999,1030062.9279631,1444577.89080089
415,8.626183794999999,-73.812247319999997,313.639014900000006,1029196.94329635,1445683.7462565
416,8.640404004000001,-73.821536899999998,315.523420299999998,1028173.38800906,1447255.80891594
417,8.647406920000000,-73.825610019999999,316.422656099999983,1027724.56646785,1448030.0356453
418,8.649693587000000,-73.826253149999999,316.686857799999984,1027653.61462462,1448282.89522167
419,8.658482962000001,-73.824681069999997,317.680443900000000,1027825.99659514,1449255.11856216
420,8.659912129000000,-73.823180440000002,317.909750299999985,1027991.05058714,1449413.2951838
421,8.678205461999999,-73.810746690000002,320.363104299999975,1029358.08721876,1451437.48682803
422,8.687280671000000,-73.807673980000004,321.428413999999975,1029695.53941237,1452441.45080455
423,8.692068379000000,-73.807173770000006,321.964202600000021,1029750.21102856,1452971.01437252
424,8.702286921000001,-73.810103569999995,323.146503399999972,1029426.987351,1454100.96489989
425,8.716507129000000,-73.810818150000003,324.731407400000023,1029347.24105749,1455673.67711223
426,8.722295254000000,-73.811604189999997,325.381503599999974,1029260.29216859,1456313.78826214
427,8.727440253999999,-73.809889190000007,325.984515400000021,1029448.61049063,1456882.96359208
428,8.737658796000000,-73.805744610000005,327.210016100000018,1029903.86707467,1458013.47099335
429,8.738516296000000,-73.803815229999998,327.442769600000020,1030116.10190345,1458108.46496882
430,8.746805462999999,-73.793382320000006,328.915530499999988,1031263.41746588,1459026.10612773
431,8.749306505000000,-73.791452939999999,329.265632799999992,1031475.50611114,1459302.8852325
432,8.752307755000000,-73.791095650000003,329.602027899999996,1031514.56769213,1459634.85728105
433,8.760096712999999,-73.792310439999994,330.479312499999992,1031380.24784984,1460496.22491721
434,8.768278692000001,-73.795097319999996,331.440328899999997,1031072.92571214,1461400.93150016
435,8.772780567000000,-73.795240230000005,331.941711199999986,1031056.827537,1461898.83329375
436,8.786786401000001,-73.792667730000005,333.526277699999980,1031338.6965704,1463448.1126463
437,8.792860359000001,-73.792238979999993,334.204056299999991,1031385.35777324,1464119.93750909
438,8.805865775999999,-73.795526069999994,335.696257500000002,1031022.62556564,1465558.083121
439,8.807938068000000,-73.795168770000004,335.930263400000001,1031061.76180459,1465787.31156101
440,8.810010359000000,-73.794597109999998,336.169362900000010,1031124.48060228,1466016.55779477
441,8.815226817999999,-73.793382320000006,336.765221600000018,1031257.68865388,1466593.60803941
442,8.817084734000000,-73.794454189999996,337.003288800000007,1031139.61183159,1466799.00718325
443,8.819228484000000,-73.796812320000001,337.355757100000005,1030880.00662097,1467035.91383437
444,8.825516818000001,-73.804101070000002,338.420098399999972,1030077.6385372,1467730.81921185
445,8.834306193000000,-73.811961479999994,339.725802999999985,1029212.21285669,1468702.31400412
446,8.838379317999999,-73.812818980000003,340.188918300000012,1029117.56072254,1469152.74116547
447,8.845596608999999,-73.814676899999995,341.017910099999995,1028912.61281152,1469950.84075531
448,8.847597443000000,-73.816106070000004,341.290524300000016,1028755.2412617,1470172.02569015
449,8.848597860000000,-73.817606690000005,341.489636700000005,1028590.08881064,1470282.55794885
450,8.855243485000001,-73.832112730000006,343.248330000000010,1026993.87710884,1471016.49197038
451,8.858816401000000,-73.840044610000007,344.207137199999977,1026121.10012526,1471411.09591833
452,8.865819318000000,-73.845546900000002,345.194021500000019,1025515.358768,1472185.2472328
453,8.881039942999999,-73.861053360000000,347.598049399999979,1023808.68270588,1473867.64182281
454,8.890972652000000,-73.867627529999993,348.919149899999979,1023084.9392878,1474965.79884963
455,8.896617859999999,-73.869485440000005,349.579943500000013,1022880.23470211,1475590.05224874
456,8.905478692999999,-73.872558150000003,350.622586399999989,1022541.72584746,1476569.88567653
457,8.907479527000000,-73.872772530000006,350.846557700000005,1022518.02439909,1476791.16801357
458,8.929703068000000,-73.867984820000004,353.375825799999973,1023043.21415978,1479249.42366576
459,8.946281402000000,-73.864554819999995,355.259428399999990,1023419.38616711,1481083.23337704
460,8.958143485000001,-73.861910859999995,356.611508599999979,1023709.38713366,1482395.37161079
461,8.964574734999999,-73.860767519999996,357.338371499999994,1023834.70261697,1483106.75446401
462,8.968362027000000,-73.861482109999997,357.767221300000017,1023755.87343377,1483525.59031066
463,8.970291402000001,-73.863340019999995,358.063635200000022,1023551.43796434,1483738.86349388
464,8.971506194000000,-73.866555649999995,358.442187600000011,1023197.7455469,1483873.01736489
465,8.972935359999999,-73.876631279999998,359.561417800000015,1022089.66988082,1484030.46492787
466,8.972935359999999,-73.891780440000005,361.227141599999982,1020423.76628295,1484029.5883296
467,8.975936610000000,-73.902141900000004,362.414404199999979,1019284.1927081,1484360.97197452
468,8.978937861000000,-73.916147730000006,363.990216599999997,1017743.8861793,1484692.20944488
469,8.978509110999999,-73.922007320000006,364.636261100000013,1017099.55805723,1484644.51088479
470,8.981939111000001,-73.929724820000004,365.566764999999975,1016250.7518121,1485023.52413791
471,8.986512444000001,-73.940443569999999,366.850561299999981,1015071.8889656,1485528.88494176
472,8.991657443999999,-73.945874399999994,367.677947300000028,1014474.49797788,1486097.71179062
